,words,letter,diversity,ranking
4599,viesa,evsia,1.0,0.38289748953974895
674,bitor,brito,1.0,0.38289748953974895
1158,ciemo,ecmio,1.0,0.3827928870292887
1232,coime,ecmio,1.0,0.3827928870292887
4104,suita,siuat,1.0,0.38274058577405856
3235,palpo,paol,0.8,0.3825836820083682
3487,polla,paol,0.8,0.3825836820083682
3148,opalo,paol,0.8,0.3825836820083682
2450,lasun,sluna,1.0,0.3825836820083682
237,alfoz,fzlao,1.0,0.3825313807531381
2246,igual,gliua,1.0,0.38247907949790794
1645,estio,esito,1.0,0.38247907949790794
2078,guila,gliua,1.0,0.38247907949790794
4270,tieso,esito,1.0,0.38247907949790794
1865,fuero,efruo,1.0,0.3824267782426778
3630,rahez,ezrha,1.0,0.3824267782426778
4048,solen,eslno,1.0,0.3823221757322176
4437,tucan,cunat,1.0,0.3822698744769874
4452,tunca,cunat,1.0,0.3822698744769874
914,cantu,cunat,1.0,0.3822698744769874
2525,liego,eglio,1.0,0.3822175732217573
1431,dahir,rdhia,1.0,0.38216527196652716
2157,hidra,rdhia,1.0,0.38216527196652716
637,berra,ebra,0.8,0.3819560669456067
369,arabe,erab,0.8,0.3819560669456067
1381,culas,sclua,1.0,0.3819560669456067
753,brear,ebra,0.8,0.3819560669456067
3809,rorar,rao,0.6,0.3817991631799163
1789,flavo,fvlao,1.0,0.3817468619246862
2565,litre,erlit,1.0,0.38174686192468615
4410,trile,erlit,1.0,0.38174686192468615
1453,datil,ldiat,1.0,0.3815899581589958
4138,tahur,rhuat,1.0,0.38148535564853553
3852,rumba,brmua,1.0,0.3813807531380753
4486,umbra,brmua,1.0,0.3813807531380753
777,bruma,brmua,1.0,0.3813807531380753
394,arepa,erap,0.8,0.3812761506276151
354,apear,erap,0.8,0.3812761506276151
3094,obice,ebcio,1.0,0.38127615062761505
1014,ceibo,ebcio,1.0,0.38127615062761505
2831,mitan,minat,1.0,0.38127615062761505
3524,prear,erpa,0.8,0.38127615062761505
3355,perra,erpa,0.8,0.38127615062761505
2266,inope,epino,1.0,0.38122384937238496
1736,feraz,efzra,1.0,0.3812238493723849
3627,rafez,efzra,1.0,0.3812238493723849
4714,zafre,efzra,1.0,0.3812238493723849
1849,freza,efzra,1.0,0.3812238493723849
3843,ruejo,erjuo,1.0,0.3810146443514644
2824,misal,smlia,1.0,0.38096234309623433
2274,islam,smlia,1.0,0.38096234309623433
1442,danes,esdna,1.0,0.38085774058577404
3953,sedan,esdna,1.0,0.38085774058577404
3967,senda,esdna,1.0,0.38085774058577404
2318,jaudo,djuao,1.0,0.38085774058577404
3553,pucia,pciua,1.0,0.38085774058577404
2639,luxar,rlxua,1.0,0.3807531380753138
1581,egida,egdia,1.0,0.3807531380753138
1613,epico,epcio,1.0,0.3805962343096234
3380,piceo,epcio,1.0,0.3805962343096234
3320,pecio,epcio,1.0,0.3805962343096234
4776,zureo,ezruo,1.0,0.38043933054393303
4433,trufa,fruat,1.0,0.38028242677824264
1858,fruta,fruat,1.0,0.38028242677824264
4136,tafur,fruat,1.0,0.38028242677824264
1480,desca,escda,1.0,0.38023012552301255
3849,ruido,rdiuo,1.0,0.3801778242677824
2066,guate,eguat,1.0,0.3800732217573221
4224,tegua,eguat,1.0,0.3800732217573221
1856,frote,efrto,1.0,0.380020920502092
1830,forte,efrto,1.0,0.380020920502092
1748,fetor,efrto,1.0,0.380020920502092
2208,hueca,echua,1.0,0.3798640167364017
2239,ichal,clhia,1.0,0.3798640167364017
603,batin,binat,1.0,0.3797594142259414
4616,virol,vrlio,1.0,0.37965481171548116
2569,livor,vrlio,1.0,0.37965481171548116
4519,uvero,evruo,1.0,0.37965481171548116
4008,silba,sblia,1.0,0.3794456066945607
2025,grifa,fgria,1.0,0.3794456066945607
3010,nesga,esgna,1.0,0.37934100418410044
1769,final,flina,1.0,0.3792887029288703
452,asuso,uaos,0.8,0.3792887029288703
2549,linfa,flina,1.0,0.3792887029288703
4183,tapin,pinat,1.0,0.37907949790794976
3410,pinta,pinat,1.0,0.37907949790794976
3301,patin,pinat,1.0,0.37907949790794976
4556,vejar,evrja,1.0,0.37902719665271967
4581,verja,evrja,1.0,0.37902719665271967
1543,driza,zrdia,1.0,0.3789748953974895
3465,pobre,ebrpo,1.0,0.37892259414225943
4434,truja,rjuat,1.0,0.3788702928870293
4684,yerno,eyrno,1.0,0.3788702928870293
3288,pasil,splia,1.0,0.37876569037656904
1671,facil,fclia,1.0,0.3786610878661088
2083,guiro,griuo,1.0,0.3786610878661088
4418,troje,erjto,1.0,0.37860878661087866
430,arula,raul,0.8,0.3785564853556485
2784,mesta,esmat,1.0,0.3785564853556485
3859,rural,ural,0.8,0.3785564853556485
3851,rular,ural,0.8,0.3785564853556485
38,mesta,esmat,1.0,0.3785564853556485
2723,maste,esmat,1.0,0.3785564853556485
4574,veraz,evzra,1.0,0.37845188284518827
4588,vezar,evzra,1.0,0.37845188284518827
1675,fagot,fgato,1.0,0.37834728033472803
3791,roleo,erol,0.8,0.3782949790794979
2755,melga,egmla,1.0,0.3782949790794979
1460,debla,eblda,1.0,0.3782949790794979
1427,dable,eblda,1.0,0.3782949790794979
550,balde,ebdla,1.0,0.3782949790794979
679,bleda,ebdla,1.0,0.3782949790794979
2198,hospa,sphao,1.0,0.3782426778242678
4116,surco,srcuo,1.0,0.37813807531380755
3861,rusco,srcuo,1.0,0.37813807531380755
1410,curso,srcuo,1.0,0.37813807531380755
202,alado,daol,0.8,0.37813807531380755
1807,focha,fchao,1.0,0.3781380753138075
2027,grija,grjia,1.0,0.3780334728033473
3930,saria,iras,0.8,0.37798117154811717
494,avugo,vguao,1.0,0.37798117154811717
4028,sisar,iras,0.8,0.37798117154811717
2612,lucio,cliuo,1.0,0.3778765690376569
276,amano,naom,0.8,0.3778242677824268
2682,mamon,naom,0.8,0.3778242677824268
3321,pedal,eplda,1.0,0.3776150627615063
898,canar,rnac,0.8,0.377510460251046
2952,nacar,rnac,0.8,0.377510460251046
3087,nueza,ezuna,1.0,0.3773012552301255
980,cauje,ecjua,1.0,0.3772489539748954
890,camao,oacm,0.8,0.37719665271966524
595,baste,esbat,1.0,0.3770397489539749
4124,tabes,esbat,1.0,0.3770397489539749
4208,tasto,atos,0.8,0.3768828451882845
1575,edrar,erad,0.8,0.37683054393305443
387,arder,erad,0.8,0.37683054393305443
386,ardea,erad,0.8,0.37683054393305443
3681,redar,erad,0.8,0.37683054393305443
624,belga,ebgla,1.0,0.3767782426778243
1961,gleba,ebgla,1.0,0.3767782426778243
4718,zahon,zhnao,1.0,0.3767782426778242
2117,hanzo,zhnao,1.0,0.3767782426778242
4764,zueca,ezcua,1.0,0.37667364016736404
1369,cueza,ezcua,1.0,0.37667364016736404
876,caliz,zclia,1.0,0.37667364016736404
1906,gallo,gaol,0.8,0.3766213389121339
240,algol,gaol,0.8,0.3766213389121339
1,algol,gaol,0.8,0.3766213389121339
1903,galgo,gaol,0.8,0.3766213389121339
1404,curie,erciu,1.0,0.37656903765690375
3084,nueva,evuna,1.0,0.3765167364016736
4604,vinal,vlina,1.0,0.3765167364016736
4540,vamos,vsmao,1.0,0.3764644351464435
1509,diuca,cdiua,1.0,0.3764121338912134
1373,cuida,cdiua,1.0,0.3764121338912134
3292,paste,espat,1.0,0.3763598326359832
69,abano,bnao,0.8,0.3763075313807531
80,abono,bnao,0.8,0.3763075313807531
8,banon,bnao,0.8,0.3763075313807531
4409,trigo,grito,1.0,0.37625523012552303
2036,grito,grito,1.0,0.37625523012552303
2907,mudar,rmdua,1.0,0.376255230125523
3832,rublo,brluo,1.0,0.3762029288702929
1128,choza,zchao,1.0,0.3761506276150628
1079,chazo,zchao,1.0,0.3761506276150628
1680,fajon,fjnao,1.0,0.3761506276150628
265,altar,ratl,0.8,0.37615062761506274
428,artal,ratl,0.8,0.37615062761506274
4151,talar,ratl,0.8,0.37615062761506274
4339,tonil,linto,1.0,0.37609832635983265
3055,nolit,linto,1.0,0.37609832635983265
3210,pagel,egpla,1.0,0.37609832635983265
2174,hirco,rchio,1.0,0.3760460251046025
1121,chori,rchio,1.0,0.3760460251046025
2749,medro,ermdo,1.0,0.3759937238493724
1368,cueva,evcua,1.0,0.37588912133891217
4098,suelo,esluo,1.0,0.3757845188284519
915,caoba,baco,0.8,0.37567991631799164
65,abaco,baco,0.8,0.37567991631799164
916,caobo,baco,0.8,0.37567991631799164
89,acabo,baco,0.8,0.37567991631799164
353,apano,naop,0.8,0.37562761506276154
3260,papon,npao,0.8,0.3756276150627615
4712,zafon,fznao,1.0,0.3755753138075314
3023,nigua,giuna,1.0,0.37552301255230125
172,aguin,giuna,1.0,0.37552301255230125
1367,cueto,ecuto,1.0,0.3754707112970711
4441,tueco,ecuto,1.0,0.3754707112970711
1126,chova,vchao,1.0,0.37536610878661086
1075,chavo,vchao,1.0,0.37536610878661086
3688,regar,egra,0.8,0.37531380753138077
1945,genio,egino,1.0,0.3752615062761506
3020,niego,egino,1.0,0.3752615062761506
2245,igneo,egino,1.0,0.3752615062761506
2579,llena,enal,0.8,0.3751569037656904
2480,lejas,eslja,1.0,0.3751569037656904
255,allen,enal,0.8,0.3751569037656904
1600,eneal,enal,0.8,0.3751569037656904
902,caney,eycna,1.0,0.37510460251046024
4757,zopas,szpao,1.0,0.37505230125523015
3146,opaco,cpao,0.8,0.375
3539,prois,srpio,1.0,0.37494769874476985
3757,rispo,srpio,1.0,0.37494769874476985
1161,cigua,gciua,1.0,0.37489539748953976
4236,tenaz,eznat,1.0,0.3748953974895397
4240,tenir,erint,1.0,0.3747907949790795
3727,retin,erint,1.0,0.3747907949790795
2268,inter,erint,1.0,0.3747907949790795
1032,censo,escno,1.0,0.3747384937238494
2916,mugar,grmua,1.0,0.3747384937238494
3949,secon,escno,1.0,0.3747384937238494
2934,murga,grmua,1.0,0.3747384937238494
815,burda,brdua,1.0,0.3747384937238494
1156,ciego,egcio,1.0,0.3746338912133891
2005,grand,grdna,1.0,0.3746338912133891
222,alece,eacl,0.8,0.37452928870292884
1006,cecal,eacl,0.8,0.37452928870292884
878,calle,eacl,0.8,0.37452928870292884
1021,cella,eacl,0.8,0.37452928870292884
870,calce,eacl,0.8,0.37452928870292884
218,alcea,eacl,0.8,0.37452928870292884
849,cacle,eacl,0.8,0.37452928870292884
4025,sirle,esrli,1.0,0.37447698744769875
1656,etimo,emito,1.0,0.37447698744769875
2777,mergo,egrmo,1.0,0.37447698744769875
1982,gomer,egrmo,1.0,0.37447698744769875
722,borde,ebrdo,1.0,0.37447698744769875
1517,dogma,gmdao,1.0,0.37432008368200836
2759,melon,emlno,1.0,0.37432008368200836
2232,husar,srhua,1.0,0.3742154811715481
4722,zajon,zjnao,1.0,0.374163179916318
4571,venta,evnat,1.0,0.37411087866108783
1546,drupa,rpdua,1.0,0.3740585774058578
2348,jiron,rjino,1.0,0.37405857740585774
4538,valse,evsla,1.0,0.3737970711297071
3472,podre,erpdo,1.0,0.3737970711297071
1545,drope,eprdo,1.0,0.3737970711297071
3907,salve,evsla,1.0,0.3737970711297071
3324,pedro,erpdo,1.0,0.3737970711297071
3963,selva,evsla,1.0,0.3737970711297071
3469,poder,erpdo,1.0,0.3737970711297071
2139,helio,elhio,1.0,0.3736924686192469
2158,hielo,elhio,1.0,0.3736924686192469
1243,colme,ecmlo,1.0,0.3736924686192469
3763,rizon,zrino,1.0,0.37348326359832634
3390,pieza,ezpia,1.0,0.37348326359832634
1646,estol,eslto,1.0,0.3733786610878661
1180,cisma,scmia,1.0,0.3733786610878661
2649,macis,scmia,1.0,0.3733786610878661
819,burga,bgrua,1.0,0.3732217573221758
830,butia,biuat,1.0,0.3732217573221757
4102,sufra,fsrua,1.0,0.3730125523012552
700,boite,ebito,1.0,0.37296025104602515
1949,gerbo,ebgro,1.0,0.3729602510460251
102,achin,china,1.0,0.372907949790795
1097,china,china,1.0,0.372907949790795
2764,menda,emdna,1.0,0.37285564853556485
3046,noble,eblno,1.0,0.3728033472803347
4012,silga,sglia,1.0,0.3728033472803347
4003,sigla,sglia,1.0,0.3728033472803347
1847,freso,efsro,1.0,0.37275104602510456
4617,viron,vrino,1.0,0.37269874476987447
2440,laque,elqua,1.0,0.37259414225941423
367,aquel,elqua,1.0,0.37259414225941423
3577,purga,grpua,1.0,0.3725418410041841
2045,grupa,grpua,1.0,0.3725418410041841
785,bucal,bclua,1.0,0.3724372384937239
3569,punal,pluna,1.0,0.37238493723849375
3253,panul,pluna,1.0,0.37238493723849375
686,bocel,ebclo,1.0,0.3721757322175732
3457,pleno,eplno,1.0,0.3721234309623431
3343,penol,eplno,1.0,0.3721234309623431
3458,pleon,eplno,1.0,0.3721234309623431
3481,polen,eplno,1.0,0.3721234309623431
3336,pelon,eplno,1.0,0.3721234309623431
1385,culpa,pclua,1.0,0.3717573221757322
1771,finca,fcina,1.0,0.37170502092050206
1470,delga,eglda,1.0,0.37165271966527197
479,aunar,runa,0.8,0.3716004184100418
3856,runar,unra,0.8,0.3716004184100418
3826,ruana,unra,0.8,0.3716004184100418
2129,haute,ehuat,1.0,0.3715481171548117
1248,colpe,epclo,1.0,0.3714958158995816
660,bilma,bmlia,1.0,0.37144351464435144
2377,julia,ljiua,1.0,0.37133891213389125
529,baden,ebdna,1.0,0.3713389121338912
3009,neron,enro,0.8,0.3713389121338912
1602,enero,enro,0.8,0.3713389121338912
318,andon,naod,0.8,0.37118200836820087
335,anodo,naod,0.8,0.37118200836820087
445,aspic,spcia,1.0,0.3711820083682008
3426,pisca,spcia,1.0,0.3711820083682008
2482,lejio,eljio,1.0,0.37107740585774057
1399,curar,urca,0.8,0.37097280334728033
3835,rucar,urca,0.8,0.37097280334728033
1356,cucar,urac,0.8,0.3709728033472803
930,carau,ruac,0.8,0.3709728033472803
4496,unico,ciuno,1.0,0.3709205020920502
1377,cuino,ciuno,1.0,0.3709205020920502
2805,milpa,pmlia,1.0,0.37076359832635986
2259,impla,pmlia,1.0,0.37076359832635986
3240,pamue,epmua,1.0,0.37076359832635986
1039,cereo,erco,0.8,0.3707112970711297
1288,coreo,erco,0.8,0.3707112970711297
1036,cerco,erco,0.8,0.3707112970711297
1047,cerro,erco,0.8,0.3707112970711297
1213,cocer,erco,0.8,0.3707112970711297
2068,guayo,yguao,1.0,0.37065899581589956
112,acodo,acod,0.8,0.3705543933054393
1950,gesta,esgat,1.0,0.37039748953974894
1749,fetua,efuat,1.0,0.3703451882845188
864,cajin,cjina,1.0,0.3702928870292887
2116,hampo,pmhao,1.0,0.3702405857740586
2222,huiro,rhiuo,1.0,0.3701359832635983
2638,luvia,vliua,1.0,0.369979079497908
34,maria,rami,0.8,0.3699790794979079
3979,servo,evsro,1.0,0.3699790794979079
4584,verso,evsro,1.0,0.3699790794979079
2817,mirar,rami,0.8,0.3699790794979079
2821,mirra,rami,0.8,0.3699790794979079
293,amiri,rami,0.8,0.3699790794979079
3747,rimar,rami,0.8,0.3699790794979079
2806,mimar,rami,0.8,0.3699790794979079
2710,maria,rami,0.8,0.3699790794979079
4688,yerto,eyrto,1.0,0.36992677824267783
4117,surto,sruto,1.0,0.3698221757322176
85,abubo,bauo,0.8,0.36976987447698745
3113,ogano,gano,0.8,0.3696652719665272
1919,ganon,gano,0.8,0.3696652719665272
2975,nango,gnao,0.8,0.3696652719665272
2567,lituo,liuto,1.0,0.36956066945606697
4445,tulio,liuto,1.0,0.36956066945606697
779,bruno,bruno,1.0,0.3692468619246862
4171,tanar,rnat,0.8,0.36919456066945605
4023,sirgo,sgrio,1.0,0.3689853556485356
4606,vinca,vcina,1.0,0.3689330543933054
465,atomo,mato,0.8,0.36888075313807533
3887,salar,rals,0.8,0.36888075313807533
4099,sueno,esuno,1.0,0.3688284518828452
3083,nueso,esuno,1.0,0.3688284518828452
3808,roque,erquo,1.0,0.36877615062761504
51,roque,erquo,1.0,0.36877615062761504
3546,pruno,rpuno,1.0,0.36856694560669456
1793,flema,efmla,1.0,0.36856694560669456
4379,traca,crta,0.8,0.36856694560669456
4191,tarca,ratc,0.8,0.3685669456066945
969,catar,rtac,0.8,0.3685669456066945
4128,tacar,crat,0.8,0.3685669456066945
955,carta,rtac,0.8,0.3685669456066945
1172,cinto,cinto,1.0,0.3685146443514644
1313,cotin,cinto,1.0,0.3685146443514644
370,arabi,rabi,0.8,0.3684623430962343
83,abrir,brai,0.8,0.3684623430962343
582,baria,brai,0.8,0.3684623430962343
3616,rabia,brai,0.8,0.3684623430962343
77,abiar,brai,0.8,0.3684623430962343
762,briba,brai,0.8,0.3684623430962343
2452,latex,elxat,1.0,0.3684100418410042
1762,fijar,frjia,1.0,0.36830543933054394
2305,jambo,bmjao,1.0,0.36830543933054394
133,adive,evdia,1.0,0.3682531380753138
3995,siclo,sclio,1.0,0.3682008368200837
4096,sueco,escuo,1.0,0.3682008368200837
1127,choya,ychao,1.0,0.3680439330543933
1077,chayo,ychao,1.0,0.3680439330543933
4222,tedio,edito,1.0,0.36783472803347284
1518,dogre,egrdo,1.0,0.3678347280334728
3415,pipar,rpai,0.8,0.3677824267782427
3752,ripia,rapi,0.8,0.3677824267782427
3420,pirar,rpai,0.8,0.3677824267782427
3375,piara,rpai,0.8,0.3677824267782427
2924,muleo,emluo,1.0,0.3677824267782427
3273,paria,rpai,0.8,0.3677824267782427
1597,emulo,emluo,1.0,0.3677824267782427
359,apiri,rapi,0.8,0.3677824267782427
420,arpia,rapi,0.8,0.3677824267782427
2911,muelo,emluo,1.0,0.3677824267782427
3275,parir,rpai,0.8,0.3677824267782427
4711,zafir,fzria,1.0,0.36773012552301254
4727,zambo,zbmao,1.0,0.36773012552301254
1782,fizar,fzria,1.0,0.36773012552301254
2469,ledon,edlno,1.0,0.3676778242677824
3003,neldo,edlno,1.0,0.3676778242677824
4518,uvate,evuat,1.0,0.36757322175732215
4626,vital,vliat,1.0,0.36757322175732215
1027,cenca,enac,0.8,0.36757322175732215
2972,nance,enac,0.8,0.36757322175732215
96,acena,enac,0.8,0.36757322175732215
1345,cruel,erclu,1.0,0.3674686192468619
684,boato,bato,0.8,0.3673640167364017
3184,otoba,bato,0.8,0.3673640167364017
463,atoba,bato,0.8,0.3673640167364017
1552,ducal,cldua,1.0,0.3673117154811716
2327,jemal,emlja,1.0,0.36715481171548114
531,bafle,efbla,1.0,0.3670502092050209
1469,delco,ecldo,1.0,0.3670502092050209
3530,primo,rpmio,1.0,0.36694560669456067
1814,folla,faol,0.8,0.3668933054393306
1686,fallo,faol,0.8,0.3668933054393306
2126,harre,erah,0.8,0.36678870292887034
3295,patao,tpao,0.8,0.36668410041841004
175,aguti,giuat,1.0,0.3665794979079498
257,almez,ezmla,1.0,0.3665794979079498
2086,guita,giuat,1.0,0.3665794979079498
1854,frito,frito,1.0,0.3665271966527197
3748,rimel,ermli,1.0,0.36647489539748956
4690,yesal,eysla,1.0,0.3664748953974895
4243,tenso,esnto,1.0,0.3664225941422594
4256,teson,esnto,1.0,0.3664225941422594
241,algun,gluna,1.0,0.3664225941422594
1725,felpa,efpla,1.0,0.36637029288702927
2207,hucia,chiua,1.0,0.36637029288702927
1438,damil,mldia,1.0,0.3663179916317992
4762,zuavo,vzuao,1.0,0.36626569037656903
2225,humar,rmhua,1.0,0.36621338912133894
229,aleta,eatl,0.8,0.3662133891213389
4153,talea,eatl,0.8,0.3662133891213389
266,altea,eatl,0.8,0.3662133891213389
4159,talle,eatl,0.8,0.3662133891213389
2498,letal,eatl,0.8,0.3662133891213389
2472,legon,eglno,1.0,0.3661610878661088
1946,genol,eglno,1.0,0.3661610878661088
971,catey,eycat,1.0,0.36616108786610874
4470,tusca,scuat,1.0,0.36605648535564855
4021,singa,sgina,1.0,0.365847280334728
2761,melva,evmla,1.0,0.36579497907949793
1310,coste,escto,1.0,0.36579497907949793
1051,cesto,escto,1.0,0.36579497907949793
1871,fuina,fiuna,1.0,0.3657949790794979
3959,seibo,esbio,1.0,0.3656903765690377
2980,naque,equna,1.0,0.36563807531380754
3592,quena,equna,1.0,0.36563807531380754
542,bajel,eblja,1.0,0.36563807531380754
2285,jable,eblja,1.0,0.36563807531380754
2928,multa,mluat,1.0,0.3656380753138075
2729,matul,mluat,1.0,0.3656380753138075
4170,tamul,mluat,1.0,0.3656380753138075
1741,ferra,efra,0.8,0.3655857740585774
148,afear,efra,0.8,0.3655857740585774
260,aloja,aolj,0.8,0.36548117154811716
3119,ojala,aolj,0.8,0.36548117154811716
2897,motel,emlto,1.0,0.3653765690376569
1002,cebon,ebcno,1.0,0.3652196652719665
1861,fucia,fciua,1.0,0.36516736401673644
4061,sopie,espio,1.0,0.365010460251046
1874,fumar,frmua,1.0,0.365010460251046
3477,poise,espio,1.0,0.365010460251046
2513,liber,ebrli,1.0,0.3649581589958159
2517,libre,ebrli,1.0,0.3649581589958159
4548,variz,vzria,1.0,0.3649581589958159
3220,pajel,eplja,1.0,0.3649581589958159
212,alazo,zaol,0.8,0.36490585774058576
2557,lirio,roli,0.8,0.3648012552301255
3161,oriol,roli,0.8,0.3648012552301255
2666,mague,egmua,1.0,0.3648012552301255
530,badil,bldia,1.0,0.3648012552301255
3342,penco,epcno,1.0,0.3645397489539749
2213,huesa,eshua,1.0,0.36427824267782427
189,ajear,eraj,0.8,0.36417364016736403
1630,erraj,eraj,0.8,0.36417364016736403
1620,eraje,eraj,0.8,0.36417364016736403
1584,ejion,ejino,1.0,0.3641213389121339
3187,ovalo,avol,0.8,0.3641213389121339
1106,chita,chiat,1.0,0.3639644351464435
2786,metad,emdat,1.0,0.36391213389121335
1165,cimba,bcmia,1.0,0.36385983263598326
1375,cuija,cjiua,1.0,0.363755230125523
4651,votri,vrito,1.0,0.363755230125523
4628,vitor,vrito,1.0,0.363755230125523
3734,rezar,ezra,0.8,0.36359832635983264
84,absit,sbiat,1.0,0.3635460251046025
796,bufar,fbrua,1.0,0.3634937238493724
1402,curdo,rcduo,1.0,0.3634937238493724
1344,crudo,rcduo,1.0,0.3634937238493724
4446,tulpa,pluat,1.0,0.36344142259414225
1774,finta,finat,1.0,0.3633891213389121
3737,riada,radi,0.8,0.363336820083682
2752,mejor,ermjo,1.0,0.363336820083682
130,adiar,radi,0.8,0.363336820083682
388,ardid,radi,0.8,0.363336820083682
792,buega,ebgua,1.0,0.3632845188284519
1167,cimpa,pcmia,1.0,0.3631799163179916
1866,fuesa,efsua,1.0,0.36307531380753133
4704,yuras,ysrua,1.0,0.362918410041841
3430,pista,spiat,1.0,0.36286610878661085
4185,tapis,spiat,1.0,0.36286610878661085
4544,varea,erav,0.8,0.36281380753138076
1610,envio,evino,1.0,0.3627615062761506
3044,niveo,evino,1.0,0.3627615062761506
4460,turar,urta,0.8,0.3626569037656904
4467,turra,urta,0.8,0.3626569037656904
3662,rauta,utra,0.8,0.3626569037656904
3864,rutar,urta,0.8,0.3626569037656904
2059,guape,egpua,1.0,0.3626046025104602
3857,rungo,gruno,1.0,0.3626046025104602
3538,profe,efrpo,1.0,0.3625523012552301
3728,retor,erto,0.8,0.36239539748953975
3729,retro,erto,0.8,0.36239539748953975
4262,tetro,erto,0.8,0.36239539748953975
3183,otero,erto,0.8,0.36239539748953975
4365,torre,erto,0.8,0.36239539748953975
4354,toreo,erto,0.8,0.36239539748953975
4425,trote,erto,0.8,0.36239539748953975
3784,roete,erto,0.8,0.36239539748953975
2254,iluso,sliuo,1.0,0.36229079497907946
454,atado,atod,0.8,0.36223849372384936
2744,mecha,ecmha,1.0,0.3621861924686193
775,bruja,brjua,1.0,0.362081589958159
1421,cutio,ciuto,1.0,0.3619769874476988
2902,mover,evrmo,1.0,0.36197698744769874
4647,vomer,evrmo,1.0,0.36197698744769874
3923,saran,rnas,0.8,0.36192468619246865
3931,sarna,rnas,0.8,0.36192468619246865
340,ansar,rnas,0.8,0.36192468619246865
3914,sanar,rnas,0.8,0.36192468619246865
1957,girar,grai,0.8,0.3618200836820084
2937,murto,rmuto,1.0,0.36182008368200835
4449,tumor,rmuto,1.0,0.36182008368200835
1384,culon,cluno,1.0,0.36182008368200835
2945,mutro,rmuto,1.0,0.36182008368200835
2329,jerbo,ebrjo,1.0,0.36182008368200835
4510,usaje,esjua,1.0,0.361663179916318
2508,liana,nali,0.8,0.36166317991631797
3137,omaso,maos,0.8,0.3616108786610879
443,asomo,maos,0.8,0.3616108786610879
782,bruza,zbrua,1.0,0.3615062761506276
4773,zurba,zbrua,1.0,0.3615062761506276
831,buzar,zbrua,1.0,0.3615062761506276
3560,pujar,rpjua,1.0,0.3614016736401674
